id,order id,order date,country,city,region,subregion,customer,customer id,industry,segment,product,sales,quantity,discount,profit,purchase_month,profit_margin,rev_per_unit,discount_category
9588,APJ-2023-129203,18/04/2023,Australia,Sydney,APJ,ANZ,BNP Paribas,1065,Finance,Strategic,Marketing Suite - Gold,195.14,4,0.2,-43.91,2023-04,-22.5,48.78,Low Discount (0.1-0.2)
9589,APJ-2023-110940,24/07/2023,Australia,Brisbane,APJ,ANZ,Allianz,1080,Finance,SMB,ChatBot Plugin,121.54,4,0.2,15.19,2023-07,12.5,30.38,Low Discount (0.1-0.2)
9590,APJ-2020-119172,11/05/2020,Australia,Sydney,APJ,ANZ,Pfizer,1074,Healthcare,Enterprise,Support,17.47,3,0.2,5.68,2020-05,32.5,5.82,Low Discount (0.1-0.2)
9591,APJ-2020-119172,11/05/2020,Australia,Sydney,APJ,ANZ,Pfizer,1074,Healthcare,Enterprise,ContactMatcher,104.58,9,0.8,-172.56,2020-05,-165,11.62,Extremely High Discount (0.7-0.8)
9592,APJ-2022-105452,29/07/2022,Japan,Osaka,APJ,JAPN,Banco Santander,1101,Finance,Enterprise,SaaS Connector Pack,24.7,5,0.6,-9.88,2022-07,-40,4.94,High Discount (0.5-0.6)
9593,APJ-2022-105452,29/07/2022,Japan,Osaka,APJ,JAPN,Banco Santander,1101,Finance,Enterprise,SaaS Connector Pack,302.72,5,0.6,-378.4,2022-07,-125,60.54,High Discount (0.5-0.6)
9594,EMEA-2023-108931,15/09/2023,United Kingdom,London,EMEA,UKIR,Walmart,1096,Retail,SMB,Support,8.56,2,0,3.85,2023-09,45,4.28,No Discount (0-0)
9595,EMEA-2023-108931,15/09/2023,United Kingdom,London,EMEA,UKIR,Walmart,1096,Retail,SMB,Support,11.56,2,0,5.66,2023-09,49,5.78,No Discount (0-0)
9596,AMER-2023-104619,25/01/2023,United States,Chicago,AMER,NAMER,AT&T,1010,Communications,Strategic,OneView,25.86,3,0,6.72,2023-01,26,8.62,No Discount (0-0)
9597,AMER-2023-104619,25/01/2023,United States,Chicago,AMER,NAMER,AT&T,1010,Communications,Strategic,ContactMatcher,276.78,2,0.2,89.95,2023-01,32.5,138.39,Low Discount (0.1-0.2)
9598,AMER-2023-104619,25/01/2023,United States,Chicago,AMER,NAMER,AT&T,1010,Communications,Strategic,Site Analytics,110.35,3,0.2,8.28,2023-01,7.5,36.78,Low Discount (0.1-0.2)
9599,AMER-2021-149517,19/09/2021,United States,Houston,AMER,NAMER,Toyota Motor,1087,Manufacturing,Enterprise,SaaS Connector Pack,60.84,3,0,19.47,2021-09,32,20.28,No Discount (0-0)
9600,EMEA-2021-116841,14/04/2021,Belgium,Brussels,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,OneView,35.21,1,0.2,2.64,2021-04,7.5,35.21,Low Discount (0.1-0.2)
9601,APJ-2023-107797,09/05/2023,Japan,Aichi,APJ,JAPN,Verizon Communications,1094,Communications,Strategic,Support,41.47,8,0.2,14.52,2023-05,35,5.18,Low Discount (0.1-0.2)
9602,EMEA-2022-117604,05/09/2022,United Arab Emirates,Dubai,EMEA,MEA,UnitedHealth Group,1092,Healthcare,SMB,Support,239.5,5,0,114.96,2022-09,48,47.9,No Discount (0-0)
9603,EMEA-2020-130155,19/05/2020,Spain,Seville,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,SMB,Support,34.2,5,0,9.23,2020-05,27,6.84,No Discount (0-0)
9604,EMEA-2022-129861,18/06/2022,United Kingdom,Liverpool,EMEA,UKIR,Walt Disney,1097,Communications,Strategic,ContactMatcher,376.87,3,0.4,-213.56,2022-06,-56.67,125.62,Moderate Discount (0.3-0.4)
9605,EMEA-2021-138625,02/11/2021,Spain,Valencia,EMEA,EU-WEST,Chevron,1017,Energy,SMB,OneView,197.72,4,0,55.36,2021-11,28,49.43,No Discount (0-0)
9606,AMER-2023-122672,05/11/2023,Mexico,Mexico City,AMER,LATAM,Ford Motor,1009,Manufacturing,Strategic,Data Smasher,70.72,4,0.2,-6.19,2023-11,-8.75,17.68,Low Discount (0.1-0.2)
9607,AMER-2023-122672,05/11/2023,Mexico,Mexico City,AMER,LATAM,Ford Motor,1009,Manufacturing,Strategic,Marketing Suite - Gold,194.35,3,0.2,-43.73,2023-11,-22.5,64.78,Low Discount (0.1-0.2)
9608,EMEA-2023-117128,06/12/2023,United Kingdom,London,EMEA,UKIR,Carrefour,1048,Retail,SMB,Support,21.6,6,0,9.94,2023-12,46,3.6,No Discount (0-0)
9609,EMEA-2023-117128,06/12/2023,United Kingdom,London,EMEA,UKIR,Carrefour,1048,Retail,SMB,FinanceHub,11.07,3,0,5.2,2023-12,47,3.69,No Discount (0-0)
9610,AMER-2022-130638,17/05/2022,United States,New York City,AMER,NAMER,Anthem,1029,Healthcare,SMB,SaaS Connector Pack,282.84,4,0,19.8,2022-05,7,70.71,No Discount (0-0)
9611,AMER-2022-130638,17/05/2022,United States,New York City,AMER,NAMER,Anthem,1029,Healthcare,SMB,FinanceHub,27.72,9,0,13.31,2022-05,48,3.08,No Discount (0-0)
9612,EMEA-2023-144365,25/10/2023,Ukraine,Kyiv,EMEA,EU-EAST,Boeing,1014,Manufacturing,SMB,Storage,11.68,4,0,5.26,2023-10,45,2.92,No Discount (0-0)
9613,AMER-2022-110086,19/09/2022,United States,San Jose,AMER,NAMER,Cigna,1038,Healthcare,SMB,Site Analytics,239.98,2,0.2,24,2022-09,10,119.99,Low Discount (0.1-0.2)
9614,AMER-2020-128524,11/11/2020,Canada,Toronto,AMER,NAMER,Allstate,1003,Finance,Strategic,OneView,22.98,1,0,6.89,2020-11,30,22.98,No Discount (0-0)
9615,AMER-2020-128524,11/11/2020,Canada,Toronto,AMER,NAMER,Allstate,1003,Finance,Strategic,Data Smasher,102.13,7,0,15.32,2020-11,15,14.59,No Discount (0-0)
9616,AMER-2020-128524,11/11/2020,Canada,Toronto,AMER,NAMER,Allstate,1003,Finance,Strategic,ContactMatcher,2033.58,2,0.2,762.59,2020-11,37.5,1016.79,Low Discount (0.1-0.2)
9617,AMER-2022-140256,23/08/2022,United States,New York City,AMER,NAMER,Allstate,1003,Finance,Strategic,ChatBot Plugin,5.76,2,0,1.67,2022-08,29,2.88,No Discount (0-0)
9618,AMER-2023-160633,17/11/2023,Mexico,Guadalajara,AMER,LATAM,Bosch,1076,Tech,Strategic,Alchemy,899.98,3,0.4,75,2023-11,8.33,299.99,Moderate Discount (0.3-0.4)
9619,AMER-2023-160633,17/11/2023,Mexico,Guadalajara,AMER,LATAM,Bosch,1076,Tech,Strategic,ChatBot Plugin,86.35,3,0.2,5.4,2023-11,6.25,28.78,Low Discount (0.1-0.2)
9620,AMER-2023-160633,17/11/2023,Mexico,Guadalajara,AMER,LATAM,Bosch,1076,Tech,Strategic,Data Smasher,139.96,5,0.2,-1.75,2023-11,-1.25,27.99,Low Discount (0.1-0.2)
9621,AMER-2020-115133,26/09/2020,Mexico,Mexico City,AMER,LATAM,Kroger,1057,Retail,Enterprise,OneView,16.7,6,0.2,1.25,2020-09,7.5,2.78,Low Discount (0.1-0.2)
9622,AMER-2020-115133,26/09/2020,Mexico,Mexico City,AMER,LATAM,Kroger,1057,Retail,Enterprise,Data Smasher,3.15,2,0.2,0.47,2020-09,15,1.58,Low Discount (0.1-0.2)
9623,AMER-2020-115133,26/09/2020,Mexico,Mexico City,AMER,LATAM,Kroger,1057,Retail,Enterprise,Support,32.9,4,0.2,11.1,2020-09,33.75,8.22,Low Discount (0.1-0.2)
9624,APJ-2023-137449,30/06/2023,Japan,Aichi,APJ,JAPN,Honda Motor,1045,Manufacturing,SMB,OneView,21.39,2,0.8,-54.55,2023-06,-255,10.7,Extremely High Discount (0.7-0.8)
9625,APJ-2023-137449,30/06/2023,Japan,Aichi,APJ,JAPN,Honda Motor,1045,Manufacturing,SMB,ContactMatcher,307.31,3,0.3,-39.51,2023-06,-12.86,102.44,Moderately Low Discount (0.2-0.3)
9626,APJ-2023-137449,30/06/2023,Japan,Aichi,APJ,JAPN,Honda Motor,1045,Manufacturing,SMB,Marketing Suite,410,3,0.32,-96.47,2023-06,-23.53,136.67,Moderate Discount (0.3-0.4)
9627,APJ-2023-103520,24/09/2023,Japan,Osaka,APJ,JAPN,General Motors,1041,Manufacturing,Strategic,Support,9.25,2,0.2,3.35,2023-09,36.25,4.62,Low Discount (0.1-0.2)
9628,AMER-2020-139283,23/11/2020,Brazil,São Paulo,AMER,LATAM,Aviva,1006,Finance,SMB,ContactMatcher,14.67,3,0,6.75,2020-11,46,4.89,No Discount (0-0)
9629,AMER-2020-118192,14/01/2020,Mexico,Monterrey,AMER,LATAM,Anthem,1029,Healthcare,SMB,Support,37.41,7,0.2,13.09,2020-01,35,5.34,Low Discount (0.1-0.2)
9630,AMER-2020-118192,14/01/2020,Mexico,Monterrey,AMER,LATAM,Anthem,1029,Healthcare,SMB,ContactMatcher,3.44,2,0.7,-2.52,2020-01,-73.33,1.72,Very High Discount (0.6-0.7)
9631,EMEA-2022-168844,01/06/2022,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,7.15,3,0.2,2.32,2022-06,32.5,2.38,Low Discount (0.1-0.2)
9632,EMEA-2022-168844,01/06/2022,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Site Analytics,179.7,6,0,88.05,2022-06,49,29.95,No Discount (0-0)
9633,EMEA-2023-154809,14/02/2023,Luxembourg,Luxembourg,EMEA,EU-WEST,Siemens,1043,Manufacturing,SMB,OneView,90.64,8,0,38.98,2023-02,43,11.33,No Discount (0-0)
9634,APJ-2020-151330,14/10/2020,South Korea,Seoul,APJ,APAC,Bank of America Corp.,1011,Finance,SMB,Data Smasher,177,3,0,30.09,2020-10,17,59,No Discount (0-0)
9635,APJ-2020-151330,14/10/2020,South Korea,Seoul,APJ,APAC,Bank of America Corp.,1011,Finance,SMB,Marketing Suite - Gold,79.45,7,0,22.25,2020-10,28,11.35,No Discount (0-0)
9636,APJ-2020-151330,14/10/2020,South Korea,Seoul,APJ,APAC,Bank of America Corp.,1011,Finance,SMB,FinanceHub,1628.82,9,0,260.61,2020-10,16,180.98,No Discount (0-0)
9637,AMER-2020-124702,18/11/2020,Canada,Toronto,AMER,NAMER,General Motors,1041,Manufacturing,Strategic,SaaS Connector Pack,137.54,2,0,55.02,2020-11,40,68.77,No Discount (0-0)
9638,AMER-2020-124702,18/11/2020,Canada,Toronto,AMER,NAMER,General Motors,1041,Manufacturing,Strategic,ContactMatcher,730.2,4,0,94.93,2020-11,13,182.55,No Discount (0-0)
9639,AMER-2023-125808,13/11/2023,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Support,11.56,2,0,5.66,2023-11,49,5.78,No Discount (0-0)
9640,EMEA-2021-116638,28/01/2021,Sweden,Gothenburg,EMEA,NOR,Morgan Stanley,1068,Finance,SMB,ContactMatcher,4297.64,13,0.4,-1862.31,2021-01,-43.33,330.59,Moderate Discount (0.3-0.4)
9641,AMER-2020-104563,07/03/2020,Canada,Toronto,AMER,NAMER,Huawei,1086,Tech,Strategic,ChatBot Plugin,20.65,5,0,9.5,2020-03,46,4.13,No Discount (0-0)
9642,AMER-2020-104563,07/03/2020,Canada,Toronto,AMER,NAMER,Huawei,1086,Tech,Strategic,Marketing Suite - Gold,204.9,5,0,0,2020-03,0,40.98,No Discount (0-0)
9643,AMER-2020-104563,07/03/2020,Canada,Toronto,AMER,NAMER,Huawei,1086,Tech,Strategic,FinanceHub,436.7,6,0.2,21.84,2020-03,5,72.78,Low Discount (0.1-0.2)
9644,AMER-2020-104563,07/03/2020,Canada,Toronto,AMER,NAMER,Huawei,1086,Tech,Strategic,FinanceHub,481.57,2,0.2,54.18,2020-03,11.25,240.78,Low Discount (0.1-0.2)
9645,AMER-2023-107979,09/06/2023,Chile,Santiago,AMER,LATAM,Apple,1008,Tech,SMB,Data Smasher,89.54,7,0.2,12.31,2023-06,13.75,12.79,Low Discount (0.1-0.2)
9646,AMER-2023-107979,09/06/2023,Chile,Santiago,AMER,LATAM,Apple,1008,Tech,SMB,Marketing Suite - Gold,35.17,2,0.2,-8.35,2023-06,-23.75,17.58,Low Discount (0.1-0.2)
9647,AMER-2023-107979,09/06/2023,Chile,Santiago,AMER,LATAM,Apple,1008,Tech,SMB,ContactMatcher,72.59,2,0.7,-48.39,2023-06,-66.67,36.29,Very High Discount (0.6-0.7)
9648,EMEA-2020-150518,19/11/2020,Luxembourg,Luxembourg,EMEA,EU-WEST,Carrefour,1048,Retail,SMB,Marketing Suite - Gold,221.16,4,0,57.5,2020-11,26,55.29,No Discount (0-0)
9649,EMEA-2020-150518,19/11/2020,Luxembourg,Luxembourg,EMEA,EU-WEST,Carrefour,1048,Retail,SMB,Site Analytics,281.97,3,0,78.95,2020-11,28,93.99,No Discount (0-0)
9650,AMER-2022-107104,27/11/2022,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,Marketing Suite,3406.66,8,0.15,160.31,2022-11,4.71,425.83,Low Discount (0.1-0.2)
9651,AMER-2022-107104,27/11/2022,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,37.17,9,0,10.41,2022-11,28,4.13,No Discount (0-0)
9652,AMER-2022-107104,27/11/2022,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,OneView,64.96,2,0,19.49,2022-11,30,32.48,No Discount (0-0)
9653,AMER-2022-107104,27/11/2022,United States,New York City,AMER,NAMER,Tyson Foods,1088,Consumer Products,SMB,SaaS Connector Pack,595.38,6,0,297.69,2022-11,50,99.23,No Discount (0-0)
9654,AMER-2023-161893,24/01/2023,Chile,Santiago,AMER,LATAM,Pfizer,1074,Healthcare,Enterprise,Data Smasher,95.98,2,0.2,12,2023-01,12.5,47.99,Low Discount (0.1-0.2)
9655,AMER-2023-161893,24/01/2023,Chile,Santiago,AMER,LATAM,Pfizer,1074,Healthcare,Enterprise,ContactMatcher,4.94,2,0.7,-3.62,2023-01,-73.33,2.47,Very High Discount (0.6-0.7)
9656,EMEA-2020-156160,22/09/2020,United Kingdom,London,EMEA,UKIR,Morgan Stanley,1068,Finance,SMB,SaaS Connector Pack,97.44,3,0,35.08,2020-09,36,32.48,No Discount (0-0)
9657,EMEA-2020-156160,22/09/2020,United Kingdom,London,EMEA,UKIR,Morgan Stanley,1068,Finance,SMB,ContactMatcher,3.98,1,0.2,1.39,2020-09,35,3.98,Low Discount (0.1-0.2)
9658,EMEA-2020-156160,22/09/2020,United Kingdom,London,EMEA,UKIR,Morgan Stanley,1068,Finance,SMB,ChatBot Plugin,13.04,4,0,5.74,2020-09,44,3.26,No Discount (0-0)
9659,EMEA-2020-156160,22/09/2020,United Kingdom,London,EMEA,UKIR,Morgan Stanley,1068,Finance,SMB,FinanceHub,579.53,4,0.1,83.71,2020-09,14.44,144.88,Very Low Discount (0.001-0.1)
9660,AMER-2020-100860,26/03/2020,United States,Phoenix,AMER,NAMER,Allstate,1003,Finance,SMB,FinanceHub,18.75,5,0,9,2020-03,48,3.75,No Discount (0-0)
9661,AMER-2022-160717,07/06/2022,United States,San Antonio,AMER,NAMER,Royal Dutch Shell,1031,Energy,Enterprise,Site Analytics,3023.93,9,0.2,226.79,2022-06,7.5,335.99,Low Discount (0.1-0.2)
9662,AMER-2022-160717,07/06/2022,United States,San Antonio,AMER,NAMER,Royal Dutch Shell,1031,Energy,Enterprise,Data Smasher,26.96,2,0,3.77,2022-06,14,13.48,No Discount (0-0)
9663,AMER-2022-160717,07/06/2022,United States,San Antonio,AMER,NAMER,Royal Dutch Shell,1031,Energy,Enterprise,Site Analytics,477.6,3,0.2,161.19,2022-06,33.75,159.2,Low Discount (0.1-0.2)
9664,AMER-2023-132619,01/09/2023,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Marketing Suite - Gold,193.95,3,0,9.7,2023-09,5,64.65,No Discount (0-0)
9665,AMER-2021-120957,07/12/2021,United States,Columbus,AMER,NAMER,Apple,1008,Tech,Strategic,Support,12.96,2,0,6.22,2021-12,48,6.48,No Discount (0-0)
9666,AMER-2023-157448,17/11/2023,United States,New York City,AMER,NAMER,CVS Health,1026,Retail,SMB,SaaS Connector Pack,119.94,3,0,23.99,2023-11,20,39.98,No Discount (0-0)
9667,AMER-2023-157448,17/11/2023,United States,New York City,AMER,NAMER,CVS Health,1026,Retail,SMB,SaaS Connector Pack,12.42,3,0,4.47,2023-11,36,4.14,No Discount (0-0)
9668,AMER-2022-126270,24/04/2022,United States,Everett,AMER,NAMER,China National Petroleum,1023,Energy,SMB,ContactMatcher,18.09,7,0.2,6.56,2022-04,36.25,2.58,Low Discount (0.1-0.2)
9669,AMER-2022-126270,24/04/2022,United States,Everett,AMER,NAMER,China National Petroleum,1023,Energy,SMB,SaaS Connector Pack - Gold,71.97,3,0,35.98,2022-04,50,23.99,No Discount (0-0)
9670,EMEA-2023-145275,03/04/2023,Portugal,Porto,EMEA,EU-WEST,Nissan Motor,1098,Transportation,SMB,FinanceHub,14.94,3,0,6.87,2023-04,46,4.98,No Discount (0-0)
9671,EMEA-2021-133396,13/08/2021,Sweden,Malmö,EMEA,NOR,Bosch,1076,Tech,Strategic,ChatBot Plugin,64.68,7,0.2,8.09,2021-08,12.5,9.24,Low Discount (0.1-0.2)
9672,AMER-2023-140312,14/11/2023,United States,Clinton,AMER,NAMER,Target,1085,Retail,SMB,Site Analytics,22,5,0.2,1.38,2023-11,6.25,4.4,Low Discount (0.1-0.2)
9673,EMEA-2022-114867,24/12/2022,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Enterprise,Support,7.97,2,0.2,2.69,2022-12,33.75,3.98,Low Discount (0.1-0.2)
9674,EMEA-2022-114867,24/12/2022,France,Paris,EMEA,EU-WEST,AT&T,1010,Communications,Enterprise,Site Analytics,1499.97,5,0.4,-374.99,2022-12,-25,299.99,Moderate Discount (0.3-0.4)
9675,APJ-2020-164644,22/07/2020,Japan,Tokyo,APJ,JAPN,AmerisourceBergen,1007,Healthcare,SMB,Marketing Suite - Gold,26.63,1,0.2,1.33,2020-07,5,26.63,Low Discount (0.1-0.2)
9676,AMER-2022-137393,07/05/2022,United States,Indianapolis,AMER,NAMER,Oracle,1072,Tech,SMB,SaaS Connector Pack,41.6,4,0,14.14,2022-05,34,10.4,No Discount (0-0)
9677,APJ-2020-120145,28/11/2020,India,Bangalore,APJ,IND,HonHai Precision Industry,1033,Tech,Strategic,SaaS Connector Pack - Gold,64.02,6,0,29.45,2020-11,46,10.67,No Discount (0-0)
9678,EMEA-2022-144785,19/04/2022,United Kingdom,London,EMEA,UKIR,Amazon,1004,Tech,Strategic,ChatBot Plugin,6.99,3,0,2.03,2022-04,29,2.33,No Discount (0-0)
9679,EMEA-2022-144785,19/04/2022,United Kingdom,London,EMEA,UKIR,Amazon,1004,Tech,Strategic,Support,6.84,1,0,1.85,2022-04,27,6.84,No Discount (0-0)
9680,AMER-2021-130113,27/12/2021,United States,Los Angeles,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,Marketing Suite - Gold,323.1,2,0,61.39,2021-12,19,161.55,No Discount (0-0)
9681,AMER-2021-130113,27/12/2021,United States,Los Angeles,AMER,NAMER,Abbott Laboratories,1001,Healthcare,Strategic,Site Analytics,668.16,9,0.2,75.17,2021-12,11.25,74.24,Low Discount (0.1-0.2)
9682,AMER-2023-122770,14/12/2023,United States,Los Angeles,AMER,NAMER,Prudential Financial,1078,Finance,SMB,FinanceHub,8.64,3,0,4.23,2023-12,49,2.88,No Discount (0-0)
9683,AMER-2023-122770,14/12/2023,United States,Los Angeles,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Support,38.88,6,0,18.66,2023-12,48,6.48,No Discount (0-0)
9684,AMER-2023-122770,14/12/2023,United States,Los Angeles,AMER,NAMER,Prudential Financial,1078,Finance,SMB,SaaS Connector Pack,201.04,8,0,54.28,2023-12,27,25.13,No Discount (0-0)
9685,AMER-2023-122770,14/12/2023,United States,Los Angeles,AMER,NAMER,Prudential Financial,1078,Finance,SMB,Support,12.96,2,0,6.35,2023-12,49,6.48,No Discount (0-0)
9686,AMER-2023-118668,03/01/2023,United States,New York City,AMER,NAMER,Kroger,1057,Retail,Strategic,Data Smasher,16.59,1,0,5.81,2023-01,35,16.59,No Discount (0-0)
9687,AMER-2023-116498,31/05/2023,United States,Seattle,AMER,NAMER,Allstate,1003,Finance,SMB,ChatBot Plugin,35.1,6,0,10.18,2023-05,29,5.85,No Discount (0-0)
9688,APJ-2023-130603,01/10/2023,Japan,Hyogo,APJ,JAPN,Valero Energy,1093,Energy,Enterprise,ContactMatcher,11.65,9,0.8,-17.47,2023-10,-150,1.29,Extremely High Discount (0.7-0.8)
9689,EMEA-2023-135986,21/06/2023,Spain,Murcia,EMEA,EU-WEST,Daimler,1052,Transportation,SMB,Support,32.4,5,0,15.55,2023-06,48,6.48,No Discount (0-0)
9690,EMEA-2023-135986,21/06/2023,Spain,Murcia,EMEA,EU-WEST,Daimler,1052,Transportation,SMB,Site Analytics,503.96,4,0,125.99,2023-06,25,125.99,No Discount (0-0)
9691,EMEA-2023-140536,05/04/2023,United Kingdom,London,EMEA,UKIR,Trafigura Group,1100,Finance,Enterprise,ChatBot Plugin,7.04,4,0,2.04,2023-04,29,1.76,No Discount (0-0)
9692,APJ-2021-130183,13/11/2021,Japan,Tokyo,APJ,JAPN,Pfizer,1074,Healthcare,SMB,Marketing Suite,614,3,0.32,-18.06,2021-11,-2.94,204.67,Moderate Discount (0.3-0.4)
9693,EMEA-2021-107902,28/08/2021,Saudi Arabia,Dhahran,EMEA,MEA,Sony,1028,Tech,Strategic,Marketing Suite - Gold,470.36,11,0,122.29,2021-08,26,42.76,No Discount (0-0)
9694,AMER-2023-130148,25/09/2023,United States,Los Angeles,AMER,NAMER,HonHai Precision Industry,1033,Tech,Enterprise,Support,31.08,6,0,15.23,2023-09,49,5.18,No Discount (0-0)
9695,AMER-2023-130148,25/09/2023,United States,Los Angeles,AMER,NAMER,HonHai Precision Industry,1033,Tech,Enterprise,Support,7.3,2,0,2.19,2023-09,30,3.65,No Discount (0-0)
9696,AMER-2022-151260,12/12/2022,Mexico,Toluca,AMER,LATAM,Fannie Mae,1035,Finance,Strategic,OneView,73.54,4,0.2,9.19,2022-12,12.5,18.38,Low Discount (0.1-0.2)
9697,AMER-2020-144281,10/06/2020,Brazil,São Paulo,AMER,LATAM,Samsung Electronics,1015,Tech,Strategic,FinanceHub,491.55,5,0,240.86,2020-06,49,98.31,No Discount (0-0)
9698,EMEA-2022-122511,12/03/2022,France,Paris,EMEA,EU-WEST,Tesco,1059,Retail,Enterprise,SaaS Connector Pack,30.34,4,0.2,9.48,2022-03,31.25,7.58,Low Discount (0.1-0.2)
9699,AMER-2023-154116,16/12/2023,United States,Lafayette,AMER,NAMER,Cigna,1038,Healthcare,SMB,Support,22.83,3,0,10.73,2023-12,47,7.61,No Discount (0-0)
9700,AMER-2023-154116,16/12/2023,United States,Lafayette,AMER,NAMER,Cigna,1038,Healthcare,SMB,OneView,54.32,4,0,16.3,2023-12,30,13.58,No Discount (0-0)
9701,AMER-2023-154116,16/12/2023,United States,Lafayette,AMER,NAMER,Cigna,1038,Healthcare,SMB,Site Analytics,196.78,3,0.2,14.76,2023-12,7.5,65.59,Low Discount (0.1-0.2)
9702,AMER-2022-105291,31/10/2022,United States,Austin,AMER,NAMER,United Parcel Service,1090,Transportation,SMB,Storage,3.62,2,0,1.19,2022-10,33,1.81,No Discount (0-0)
9703,APJ-2023-147032,01/08/2023,Philippines,Quezon City,APJ,APAC,Itochu,1032,Finance,Enterprise,Support,11.54,1,0,5.54,2023-08,48,11.54,No Discount (0-0)
9704,APJ-2023-147032,01/08/2023,Philippines,Manila,APJ,APAC,Itochu,1032,Finance,Enterprise,ContactMatcher,849.95,5,0,390.98,2023-08,46,169.99,No Discount (0-0)
9705,APJ-2023-147032,01/08/2023,Philippines,Manila,APJ,APAC,Itochu,1032,Finance,Enterprise,ContactMatcher,11.01,3,0,5.39,2023-08,49,3.67,No Discount (0-0)
9706,AMER-2023-125990,20/10/2023,United States,Los Angeles,AMER,NAMER,Coca-Cola,1021,Consumer Products,SMB,ContactMatcher,39.62,3,0.2,13.87,2023-10,35,13.21,Low Discount (0.1-0.2)
9707,AMER-2022-161746,22/10/2022,United States,New York City,AMER,NAMER,Boeing,1014,Manufacturing,SMB,FinanceHub,242.14,3,0.2,12.11,2022-10,5,80.71,Low Discount (0.1-0.2)
9708,AMER-2022-161746,22/10/2022,United States,New York City,AMER,NAMER,Boeing,1014,Manufacturing,SMB,ChatBot Plugin,12.39,3,0,5.7,2022-10,46,4.13,No Discount (0-0)
9709,AMER-2022-161746,22/10/2022,United States,New York City,AMER,NAMER,Boeing,1014,Manufacturing,SMB,SaaS Connector Pack,19.96,2,0,5.59,2022-10,28,9.98,No Discount (0-0)
9710,AMER-2022-161746,22/10/2022,United States,New York City,AMER,NAMER,Boeing,1014,Manufacturing,SMB,Marketing Suite - Gold,340.92,3,0,3.41,2022-10,1,113.64,No Discount (0-0)
9711,EMEA-2020-114251,05/11/2020,France,Paris,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,SaaS Connector Pack,273.57,2,0.2,-34.2,2020-11,-12.5,136.78,Low Discount (0.1-0.2)
9712,EMEA-2020-114251,05/11/2020,France,Paris,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,ContactMatcher,13.19,2,0.7,-8.8,2020-11,-66.67,6.6,Very High Discount (0.6-0.7)
9713,EMEA-2020-114251,05/11/2020,France,Paris,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,Marketing Suite - Gold,1080.1,6,0.2,-94.51,2020-11,-8.75,180.02,Low Discount (0.1-0.2)
9714,EMEA-2020-114251,05/11/2020,France,Paris,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,Data Smasher,51.56,5,0.2,-6.45,2020-11,-12.5,10.31,Low Discount (0.1-0.2)
9715,EMEA-2020-114251,05/11/2020,France,Paris,EMEA,EU-WEST,Nestle,1089,Consumer Products,SMB,Data Smasher,58.42,2,0.2,16.79,2020-11,28.75,29.21,Low Discount (0.1-0.2)
9716,AMER-2022-116379,08/11/2022,United States,Los Angeles,AMER,NAMER,Huawei,1086,Tech,SMB,ContactMatcher,57.58,2,0.2,20.15,2022-11,35,28.79,Low Discount (0.1-0.2)
9717,EMEA-2022-144477,13/08/2022,France,Paris,EMEA,EU-WEST,Kroger,1057,Retail,Enterprise,ChatBot Plugin,37.31,4,0.2,2.8,2022-08,7.5,9.33,Low Discount (0.1-0.2)
9718,APJ-2022-108210,31/05/2022,Japan,Tokyo,APJ,JAPN,Home Depot,1047,Retail,SMB,Site Analytics,79.96,5,0.2,8,2022-05,10,15.99,Low Discount (0.1-0.2)
9719,APJ-2022-108210,31/05/2022,Japan,Tokyo,APJ,JAPN,Home Depot,1047,Retail,SMB,Data Smasher,223.96,5,0.2,11.2,2022-05,5,44.79,Low Discount (0.1-0.2)
9720,EMEA-2023-166835,13/11/2023,France,Nice,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,SMB,Marketing Suite - Gold,221.02,2,0.2,-55.26,2023-11,-25,110.51,Low Discount (0.1-0.2)
9721,EMEA-2022-119641,23/09/2022,Italy,Genoa,EMEA,EU,Bosch,1076,Tech,Strategic,SaaS Connector Pack,18.96,2,0,7.58,2022-09,40,9.48,No Discount (0-0)
9722,EMEA-2022-105781,16/02/2022,United Kingdom,London,EMEA,UKIR,BMW,1039,Manufacturing,SMB,FinanceHub,326.65,3,0.1,39.92,2022-02,12.22,108.88,Very Low Discount (0.001-0.1)
